active_directory_canonical_name,device_type,protection_engine_version,encryption,domain,site_id,firewall_status,knowledge_catalog_date,reinstall_agent_requested,license_status,reinstall_protection_requested,last_connection_date,agent_version,reboot_requested,mac_addresses,type,site_name,operating_system,custom_group_folder_path,device_id,last_connection,protection_engine_update_status,host_name,security_configuration_id,knowledge_catalog_update_status,security_configuration_name,adaptive_defense_status,account_id,ip_address,isolation_state,logged_on_users_list,accumulated_protection_status,platform_id,file_antivirus_status
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0710,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:46:18.764Z,1.24.02.0000,False,"['90:10:57:0B:BC:92', '90:10:57:0B:BC:96', '84:BA:59:CD:C6:F2']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,69f94074-e0e3-4c2d-a12a-ef36d235b730,2025-11-18T06:46:18.764Z,1,AH25ITNB0710,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.40.20.3,0,['AAPICO\\Sunit.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0630,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:05:51.185Z,1.24.02.0000,False,"['90:10:57:0C:BD:94', '84:BA:59:CD:C6:BB', '90:10:57:0C:BD:90']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,4f1cdb6e-edca-480e-8de6-0e6faf644066,2025-11-18T08:05:51.185Z,2,AH25ITNB0630,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.11,0,['AAPICO\\jirawut.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0650,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:06:32.867Z,1.24.02.0000,False,"['90:10:57:0D:BB:77', '90:10:57:0D:BB:73', '84:BA:59:CD:C7:21']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,9428b83b-09ac-4c89-bfeb-fa8e9e89957e,2025-11-18T08:06:32.867Z,1,AH25ITNB0650,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.106,0,['AAPICO\\Pornchai.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0620,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:26:17.489Z,1.24.02.0000,False,"['90:10:57:0E:2E:D7', '84:BA:59:CD:C6:29']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,f0f47542-e187-4323-82ce-1a826ace5b56,2025-11-18T05:26:17.489Z,2,AH25ITNB0620,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.104,0,['AAPICO\\pornpan.l'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0720,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:42:08.065Z,1.24.02.0000,False,"['84:BA:59:CD:C7:EE', '90:10:57:0D:9C:7D', '00:09:0F:FE:00:01', '90:10:57:0D:9C:79']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,371fd8e3-e10c-457b-87eb-6b2f2a5e1659,2025-11-18T07:42:08.065Z,2,AH25ITNB0720,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.108,0,['AAPICO\\Jenjira.j'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0740,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:07:30.962Z,1.24.02.0000,False,"['84:BA:59:CD:C6:80', '90:10:57:08:EB:79', '90:10:57:08:EB:75']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,31cc48ca-6faf-47a9-89c5-1b2af1b4eebf,2025-11-18T08:07:30.962Z,2,AH25ITNB0740,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.63,0,['AAPICO\\anan.sa'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0730,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:45:36.372Z,1.24.02.0000,False,"['84:BA:59:CD:C7:04', '90:10:57:0E:2D:1E', '90:10:57:0E:2D:1A']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,2f47d41a-b7fd-433f-ad39-ab6580f6bad3,2025-11-18T06:45:36.372Z,2,AH25ITNB0730,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.40,0,['AAPICO\\Wuttichai.w'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH21ITNB0190,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T05:19:12.168Z,1.24.02.0000,False,"['38:FC:98:40:4D:2B', '34:73:5A:C3:F6:59', '38:FC:98:40:4D:27']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AP,92e120b2-58c0-4506-817f-09bc2411940f,2025-11-18T05:19:12.168Z,2,AH21ITNB0190,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.69,0,['AAPICO\\Wassana.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0550,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:50:46.556Z,1.24.02.0000,False,"['90:10:57:0A:66:C6', '84:BA:59:CD:CA:61', '90:10:57:0A:66:CA']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,7d3e075c-d9d0-4bcc-8ad6-27cb5f659c79,2025-11-18T06:50:46.556Z,2,AH25ITNB0550,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.35,0,['AAPICO\\wirot.j'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\APB\AH25ITNB0690,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-28T11:20:19Z,False,0,False,2025-10-29T12:40:41.742Z,1.23.01.0000,False,"['84:BA:59:CD:C7:39', '90:10:57:09:38:C3', '90:10:57:09:38:C7']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AP,7a60b488-d512-4d46-b02f-a3202d1d70ec,2025-10-29T12:40:41.742Z,1,AH25ITNB0690,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.39,0,,1,1,1
aapico.com\Managed Desktop\Domestic\Null\APSMNB105,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,3,2025-07-16T12:30:13Z,False,0,False,2025-11-18T08:12:19.01Z,1.24.01.0000,False,"['5C:E0:C5:75:76:AF', '44:A8:42:EE:8C:27']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AP,de9c47d8-d566-480c-bc04-76f1eb99b596,2025-11-18T08:12:19.01Z,1,APSMNB105,de085123-979a-42da-8624-af56a801169d,1,AAPICO Group,3,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.78.35.155,0,['AAPICO\\Siranya.k'],3,1,1
aapico.com\Managed Desktop\Domestic\AP\Planning & Control\APBENNB101,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-06T12:30:08Z,False,0,False,2025-11-07T10:58:00.631Z,1.23.01.0000,False,"['D8:9C:67:A6:4B:EC', '54:BF:64:57:EA:50', 'D8:9C:67:A6:4B:EB']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AP,92809883-e722-4a49-b1bb-5994b7ca34fd,2025-11-07T10:58:00.631Z,1,APBENNB101,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.30.20.170,0,['AAPICO\\Wuttichai.w'],1,1,1
aapico.com\Managed Desktop\Domestic\RI21SVPC01,1,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:53:50.692Z,1.24.02.0000,False,"['04:42:1A:8E:11:63', '50:2F:9B:32:A2:3A']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (21H1),All\Show Room\RM,0b1666ba-9ced-466f-a123-277660861583,2025-11-18T07:53:50.692Z,1,RI21SVPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.130,0,['RI21SVPC01\\USER'],1,1,1
,1,8.00.22.0025,0,,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:13:32.969Z,1.24.02.0000,False,"['EE:5C:33:95:9B:7B', 'E4:54:E8:57:1D:72']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\RM,af30ea95-5be9-4920-8ed6-d71c44e9c6eb,2025-11-18T07:13:32.969Z,1,RM19ITPC0010,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.106,0,['RM19ITPC0010\\Part.rm'],1,1,1
aapico.com\Managed Desktop\Domestic\PTSALESPC02,1,8.00.23.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:53:06.755Z,1.24.02.0000,False,"['B8:85:84:A1:13:3A', '48:A4:72:FF:0D:4C', '48:A4:72:FF:0D:48']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\RM,138505be-7006-4104-83c0-9c92499888ac,2025-11-18T07:53:06.755Z,1,PTSALESPC02,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.68.121,0,['AAPICO\\wikanda.p'],1,1,1
aapico.com\Managed Desktop\Domestic\RMPCBP20010,1,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:05:05.513Z,1.24.02.0000,False,"['E4:54:E8:87:B3:64', 'B0:68:E6:D8:A8:8F']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (2004),All\Show Room\RM,4759cf5f-7ac3-4a29-bd22-492c5deee2a8,2025-11-18T08:05:05.513Z,1,RMPCBP20010,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.0.104,0,['RMPCBP20010\\RMPCBP2001'],1,1,1
aapico.com\Managed Desktop\Domestic\RM21SAPC01,1,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-16T08:50:03Z,False,0,False,2025-11-17T10:29:03.464Z,1.24.02.0000,False,"['7C:10:C9:53:77:DC', '50:2F:9B:32:AC:F3']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\Show Room\RM,50d04fdd-4bf1-46b5-84e5-7bb08b69a59f,2025-11-17T10:29:03.464Z,1,RM21SAPC01,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,192.168.1.169,0,,1,1,1
aapico.com\Managed Desktop\Domestic\RM19SALENB0020,2,8.00.22.0025,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-10T12:00:06Z,False,0,False,2025-11-11T12:50:41.438Z,1.24.01.0000,False,"['E4:54:E8:4B:1A:41', 'AC:D5:64:68:11:A9']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (1909),All\Show Room\RM,01c6f5d2-abcd-4ef5-9a94-61314ba4dd18,2025-11-11T12:50:41.438Z,1,RM19SALENB0020,93bcebf6-59c4-4856-b112-c19328c579d4,2,Show Room Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.127.49.7,0,['AAPICO\\service.SM'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AITS\AH23ITNB0480,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:32:35.805Z,1.24.02.0000,False,"['BC:0F:F3:68:E2:0A', 'CC:47:40:59:EA:0A']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,0f059cd3-3bff-473a-997c-baf18d5f6669,2025-11-18T07:32:35.805Z,2,AH23ITNB0480,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.3.1,0,['AAPICO\\prompong.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH23ITPC0480,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:53:54.072Z,1.24.02.0000,False,"['E0:73:E7:E1:DE:06', 'AC:19:8E:CD:4B:59', 'AC:19:8E:CD:4B:55']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,7842bbc6-6d5d-4fd3-a948-64403d0de306,2025-11-18T06:53:54.072Z,1,AH23ITPC0480,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.182,0,['AAPICO\\Rattikorn.pi'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AITS\AH23ITNB0460,2,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:07:19.163Z,1.24.02.0000,False,"['BC:0F:F3:68:E1:C2', 'CC:47:40:59:E4:00']",2,AAPICO HITECH PCL,Windows 11 Pro (22H2),All\AAPICO\AH,3ff17a87-f241-40d7-ad39-3c461687bb8c,2025-11-18T07:07:19.163Z,2,AH23ITNB0460,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.3.9,0,['AAPICO\\jaruwat.j'],1,1,1
aapico.com\Managed Desktop\Domestic\AH\Personnel\AH23ITPC0470,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-09-08T10:20:08Z,False,0,False,2025-10-21T02:54:42.654Z,1.23.01.0000,False,"['E0:73:E7:E1:DD:AC', 'AC:19:8E:D2:3B:10']",1,AAPICO HITECH PCL,Windows 11 Pro (22H2),All\AAPICO\AH,edb4672f-c684-4559-9b25-7cae894f482d,2025-10-21T02:54:42.654Z,2,AH23ITPC0470,de085123-979a-42da-8624-af56a801169d,1,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.83,0,['AH23ITPC0470\\Admin'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHT\Die Engineering\AH21ITNB0540,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:42:50.967Z,1.24.02.0000,False,"['74:78:27:6A:A0:58', '50:2F:9B:EA:19:42']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,4e7ab84a-eabc-4972-bcbc-9137c0117563,2025-11-18T07:42:50.967Z,1,AH21ITNB0540,14b1e334-beee-4bbb-a4fc-90b08b3bdeb4,2,AAPICO Allow Specific,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.134,0,['AAPICO\\kanakorn.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH\Personnel\AH21ITPC0390,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:02:51.005Z,1.24.02.0000,False,"['70:B5:E8:52:38:AE', 'B4:0E:DE:C7:AD:49', 'B4:0E:DE:C7:AD:4D']",1,AAPICO HITECH PCL,Windows 10 Enterprise 64 (22H2),All\AAPICO\AH,1bf11cb0-9f25-4bb3-ba93-396085dffd2f,2025-11-18T07:02:51.005Z,1,AH21ITPC0390,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.179,0,['AAPICO\\saijai.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHT\Die Engineering\AH21ITNB0500,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:44:52.231Z,1.24.02.0000,False,"['50:2F:9B:E8:BF:10', '50:2F:9B:E8:BF:0C', '74:78:27:6A:9F:F0']",2,AAPICO HITECH PCL,Windows 11 Pro (23H2),All\AAPICO\AH,c72f8224-783e-4f2d-a2a6-2264c555e961,2025-11-18T07:44:52.231Z,1,AH21ITNB0500,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.125,0,['AAPICO\\siriluk.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHT\Die Design\AH21ITPC0520,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:52:35.767Z,1.24.02.0000,False,"['B0:7B:25:07:41:8C', '02:50:41:00:00:01', 'E8:F4:08:44:1A:42']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (20H2),All\AAPICO\AH,bf2d20fe-729c-4c19-ae21-115243904565,2025-11-18T06:52:35.767Z,1,AH21ITPC0520,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.124,0,"['AAPICO\\ah.autoform03', 'AAPICO\\teenarit.p']",1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH21ITPC0400,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:53:55.079Z,1.24.02.0000,False,"['B4:0E:DE:C6:FE:99', '70:B5:E8:52:39:1E']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,d2f01edd-6c03-43ce-9c4d-23bf7da35afb,2025-11-18T07:53:55.079Z,2,AH21ITPC0400,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.142,0,['AAPICO\\nampung.s'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHT\Die Design\AH21ITNB0490,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T06:44:16.892Z,1.24.02.0000,False,"['E8:F4:08:44:19:75', 'B0:7B:25:07:40:9E']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,177a6896-6092-409a-88a0-44695fd7500b,2025-11-18T06:44:16.892Z,1,AH21ITNB0490,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.2.7,0,['AAPICO\\ratchanon.p'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AHA\Jig Design\AH22ITPC0520,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T08:04:48.395Z,1.24.02.0000,False,"['74:86:E2:19:01:BE', '2C:0D:A7:EF:6F:5E', '2C:0D:A7:EF:6F:5A']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (20H2),All\AAPICO\AH,6079b861-0cea-42fd-be6a-5ad58248788f,2025-11-18T08:04:48.395Z,1,AH22ITPC0520,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.141,0,['AAPICO\\somporn.b'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITPC0580,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:12:12.663Z,1.24.02.0000,False,"['2C:0D:A7:EF:6E:EC', '74:86:E2:19:00:E3']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,b435d07c-8984-4d5b-9f55-33f274f6ea5e,2025-11-18T07:12:12.663Z,2,AH22ITPC0580,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.104,0,['AAPICO\\krisada.j'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITPC0530,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:37:16.836Z,1.24.02.0000,False,"['5A:F0:B5:30:DF:01', '2C:0D:A7:F0:9B:59', '74:86:E2:18:E9:0F']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,649cb6f5-b706-48d9-8e89-d088d1fad397,2025-11-18T07:37:16.836Z,2,AH22ITPC0530,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.117,0,['AAPICO\\sutad.m'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH19ITPC0210,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T04:35:08.111Z,1.24.02.0000,False,"['C0:B5:D7:7D:D8:DC', 'E4:54:E8:66:0C:05', 'C0:B5:D7:7D:D8:DB']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,37808687-f08c-4436-ae6a-f274f741ca2c,2025-11-18T04:35:08.111Z,1,AH19ITPC0210,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.116,0,['AAPICO\\jinda.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AzureAD Hybrid Joined Devices\AH22ITPC0550,1,8.00.25.0002,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:26:36.513Z,1.24.02.0000,False,"['74:86:E2:12:71:71', '2C:0D:A7:EF:6F:0F']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,d4d32414-a485-4f12-9851-6454f6cf62c6,2025-11-18T07:26:36.513Z,2,AH22ITPC0550,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.158,0,['AAPICO\\mongkol.t'],1,1,1
aapico.com\Managed Desktop\Domestic\AHP\QC\AH18ITNB0170,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-10-29T11:40:03Z,False,0,False,2025-10-30T08:48:52.564Z,1.24.01.0000,False,"['76:40:6F:82:F3:6B', '54:BF:64:2D:7F:F2']",2,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,33c7f7af-a1e7-4159-b115-767752c60b1b,2025-10-30T08:48:52.564Z,1,AH18ITNB0170,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.192,0,['AAPICO\\natthawat.n'],1,1,1
aapico.com\Managed Desktop\Domestic\AH\Personnel\AHP18ITPC0030,1,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-17T14:20:08Z,False,0,False,2025-11-18T07:49:43.38Z,1.24.02.0000,False,"['74:40:BB:22:14:C5', 'D8:9E:F3:98:58:99']",1,AAPICO HITECH PCL,Windows 10 Pro 64 (22H2),All\AAPICO\AH,05e7ab87-0989-49a4-aea4-c9acce5d6929,2025-11-18T07:49:43.38Z,3,AHP18ITPC0030,de085123-979a-42da-8624-af56a801169d,2,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.156,0,['AAPICO\\email.c'],1,1,1
aapico.com\Managed Desktop\Domestic\AH\Marketing\AH19ITNB0340,2,8.00.24.0001,0,aapico.com,f6e959fd-88be-403b-8bf1-7e4f021305c6,1,2025-11-02T09:30:04Z,False,0,False,2025-11-17T10:18:11.313Z,1.24.01.0000,False,"['EC:5C:68:95:74:1D', 'E4:54:E8:0F:0E:75']",2,AAPICO HITECH PCL,Windows 11 Pro (24H2),All\AAPICO\AH,ffc730f8-b029-4e63-8f33-b7a173686470,2025-11-17T10:18:11.313Z,1,AH19ITNB0340,de085123-979a-42da-8624-af56a801169d,1,AAPICO Group,1,e7ef9590-6b97-481c-9f47-c926ae659fa6,10.10.20.146,0,['AAPICO\\pornphan.t'],1,1,1
